fast_threshold,response_cutoff,max_keypoints,n_bins_x,n_bins_y,n_threshold_levels,threshold_max,n_dist_bits,dist_max_m,n_aruco_bins,angular_dead_zone,n_inputs,decay,threshold,reset,lr_shift,w_init,t_pre,t_post,tau_e_shift,dw_pos,dw_neg,w_min,w_max,mode,reward_shift,punish_shift,feedback,mean_train_acc,std_train_acc,mean_test_acc,std_test_acc
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,1,2,True,0.18369389256806476,0.0006181015452538796,0.6016483516483516,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,2,0,False,0.1866961000735835,0.007976453274466527,0.5917582417582417,0.0004395604395604491
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,2,0,True,0.19417218543046355,5.8866813833699516e-05,0.5963736263736263,0.0003296703296702952
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,2,1,False,0.19942604856512142,0.00019131714495955463,0.5979120879120878,0.0009890109890109966
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,2,1,True,0.19181751287711551,0.004591611479028687,0.5992857142857142,0.0012637362637362703
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,2,2,False,0.18940397350993374,0.0017071376011773276,0.5997252747252747,0.0006043956043956245
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,2,2,True,0.18185430463576158,0.00039735099337746826,0.6013186813186813,0.0003296703296703507
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,0,0,False,0.18453274466519498,0.0003384841795437826,0.5975824175824176,0.0001098901098900984
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,0,0,True,0.18406181015452538,0.0008682855040470921,0.5981318681318681,0.001538461538461544
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,0,1,False,0.18432671081677704,0.0017218543046357698,0.6014835164835165,5.4945054945076954e-05
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,0,1,True,0.18684326710816776,0.002001471670345867,0.6015934065934065,0.00016483516483511984
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,0,2,False,0.18472406181015455,0.0004120676968359105,0.6017032967032967,5.494505494502144e-05
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,0,2,True,0.18623988226637234,0.0006033848417954374,0.6016483516483516,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,1,0,False,0.18288447387785134,0.003281824871228814,0.5966483516483516,0.00016483516483517535
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,1,0,True,0.18223693892568066,0.00048565121412803836,0.5949450549450549,0.0016483516483516425
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,1,1,False,0.19043414275202353,0.003443708609271512,0.6003846153846154,0.001043956043956018
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,1,1,True,0.19153789551140543,0.002163355408388537,0.6007142857142858,0.00038461538461537215
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,1,2,False,0.18777041942604855,0.00369389256806478,0.6017032967032967,0.00016483516483511984
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,1,2,True,0.1840765268579838,0.00035320088300222485,0.6016483516483516,0.00010989010989004289
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,2,0,False,0.19199411331861663,0.0006769683590875653,0.5887362637362638,0.00027472527472527375
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,2,0,True,0.19520235467255334,0.0006181015452538796,0.5926923076923076,0.0032417582417582635
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,2,1,False,0.19683590875643853,0.000544518027961724,0.5966483516483516,5.4945054945076954e-05
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,2,1,True,0.19374540103016924,0.0014863870493009718,0.5974175824175824,0.001043956043956018
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,2,2,False,0.18635761589403974,0.002663723325974976,0.5999450549450549,0.0018131868131867623
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,2,2,True,0.19130242825607063,0.0027225901398086755,0.6006593406593406,0.0003296703296702952
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,64,8,255,rstdp,0,0,False,0.18208977189109637,0.0003090507726269537,0.5956593406593407,0.00016483516483517535
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,64,8,255,rstdp,0,0,True,0.1823399558498896,0.0014422369389256865,0.5939560439560438,0.0003296703296702952
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,64,8,255,rstdp,0,1,False,0.18304635761589402,0.0011184694628403324,0.5997252747252747,0.0015934065934065655
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,64,8,255,rstdp,0,1,True,0.18629874908020605,0.0026342899190581193,0.597967032967033,0.0034615384615384603
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,64,8,255,rstdp,0,2,False,0.18329654157468728,0.0019867549668874385,0.6013736263736263,0.00016483516483523086
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,64,8,255,rstdp,0,2,True,0.1837821927888153,0.0005592347314201662,0.6,0.001098901098901095
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,64,8,255,rstdp,1,0,False,0.18077998528329653,0.0028550404709345167,0.5934615384615385,0.00027472527472521824
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,64,8,255,rstdp,1,0,True,0.18522442972774097,0.0012950699043414449,0.5925274725274725,0.0004395604395604491
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,64,8,255,rstdp,1,1,False,0.18391464311994116,0.0021044885945548236,0.5998901098901098,0.0002197802197801968
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,64,8,255,rstdp,1,1,True,0.18575423105224426,0.002148638704930081,0.5986263736263735,0.00016483516483517535
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,64,8,255,rstdp,1,2,False,0.18459161147902872,0.00013245033112582738,0.6014285714285714,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,64,8,255,rstdp,1,2,True,0.19016924208977187,0.00376747608535688,0.6016483516483516,0.00010989010989004289
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,64,8,255,rstdp,2,0,False,0.1906990434142752,0.0006181015452538519,0.5895604395604396,0.00219780219780219
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,64,8,255,rstdp,2,0,True,0.19234731420161888,0.0010007358351729057,0.5929120879120878,0.00203296703296707
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,64,8,255,rstdp,2,1,False,0.19492273730684329,0.004135393671817519,0.5959890109890109,0.00027472527472532926
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,64,8,255,rstdp,2,1,True,0.19214128035320088,0.00226637233259748,0.5951648351648351,0.0004395604395604491
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,64,8,255,rstdp,2,2,False,0.18450331125827818,0.0006328182487122941,0.6007142857142858,0.00038461538461537215
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,64,8,255,rstdp,2,2,True,0.18651949963208242,0.002560706401766033,0.5999450549450549,0.001043956043956018
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,16,8,255,rstdp,0,0,False,0.18504782928623992,0.0,0.596043956043956,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,16,8,255,rstdp,0,0,True,0.18460632818248712,0.0,0.5951648351648352,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,16,8,255,rstdp,0,1,False,0.18219278881530535,0.0,0.5928571428571429,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,16,8,255,rstdp,0,1,True,0.18813833701250918,0.0,0.585054945054945,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,16,8,255,rstdp,0,2,False,0.18322295805739514,0.0,0.5771428571428571,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,16,8,255,rstdp,0,2,True,0.18366445916114793,0.0,0.577032967032967,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,16,8,255,rstdp,1,0,False,0.18596026490066225,0.0,0.5928571428571427,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,16,8,255,rstdp,1,0,True,0.18902133922001474,0.0,0.5918681318681318,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,16,8,255,rstdp,1,1,False,0.1758646063281825,0.0,0.5961538461538461,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,16,8,255,rstdp,1,1,True,0.17727740986019133,0.0,0.5927472527472527,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,16,8,255,rstdp,1,2,False,0.18963944076526856,0.0,0.6009890109890109,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,16,8,255,rstdp,1,2,True,0.18478292862398824,0.0,0.5942857142857142,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,16,8,255,rstdp,2,0,False,0.1874908020603385,0.0,0.5875824175824176,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,16,8,255,rstdp,2,0,True,0.19002207505518762,0.0,0.5873626373626374,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,16,8,255,rstdp,2,1,False,0.17871964679911698,0.0,0.5949450549450549,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,16,8,255,rstdp,2,1,True,0.17789551140544518,0.0,0.5952747252747252,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,16,8,255,rstdp,2,2,False,0.1844885945548197,0.0,0.6009890109890109,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,16,8,255,rstdp,2,2,True,0.18054451802796176,0.0,0.5993406593406593,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,32,8,255,rstdp,0,0,False,0.19002207505518762,0.0,0.5969230769230769,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,32,8,255,rstdp,0,0,True,0.1890213392200147,0.0,0.5963736263736263,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,32,8,255,rstdp,0,1,False,0.18231052244297277,0.0,0.6007692307692307,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,32,8,255,rstdp,0,1,True,0.18328182487122885,0.0,0.6007692307692307,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,32,8,255,rstdp,0,2,False,0.1800441501103753,0.0,0.6015384615384616,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,32,8,255,rstdp,0,2,True,0.18313465783664462,0.0,0.6016483516483516,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,32,8,255,rstdp,1,0,False,0.19620309050772625,0.0,0.594175824175824,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,32,8,255,rstdp,1,0,True,0.19561442236938922,0.0,0.5967032967032967,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,32,8,255,rstdp,1,1,False,0.18339955849889622,0.0,0.6,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,32,8,255,rstdp,1,1,True,0.1854010301692421,0.0,0.6005494505494504,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,32,8,255,rstdp,1,2,False,0.18125091979396615,0.0,0.6016483516483516,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,32,8,255,rstdp,1,2,True,0.18066225165562913,0.0,0.6018681318681318,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,32,8,255,rstdp,2,0,False,0.19982339955849893,0.0,0.5947252747252747,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,32,8,255,rstdp,2,0,True,0.19755702722590143,0.0,0.5935164835164835,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,32,8,255,rstdp,2,1,False,0.1941133186166299,0.0,0.5965934065934065,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,32,8,255,rstdp,2,1,True,0.19222958057395143,0.0,0.5946153846153845,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,32,8,255,rstdp,2,2,False,0.17760117733627667,0.0,0.6003296703296703,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,32,8,255,rstdp,2,2,True,0.1811037527593819,0.0,0.6013186813186813,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,64,8,255,rstdp,0,0,False,0.1856364974245769,0.0,0.5956043956043956,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,64,8,255,rstdp,0,0,True,0.19175864606328183,0.0,0.5992307692307692,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,64,8,255,rstdp,0,1,False,0.18710816777041941,0.0,0.601978021978022,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,64,8,255,rstdp,0,1,True,0.18601913171449597,0.0,0.6042857142857142,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,64,8,255,rstdp,0,2,False,0.18248712288447388,0.0,0.6016483516483516,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,64,8,255,rstdp,0,2,True,0.18387049300956587,0.0,0.6014285714285714,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,64,8,255,rstdp,1,0,False,0.1913465783664459,0.0,0.5903296703296703,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,64,8,255,rstdp,1,0,True,0.1984988962472406,0.0,0.6006593406593407,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,64,8,255,rstdp,1,1,False,0.18007358351729214,0.0,0.5957142857142856,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,64,8,255,rstdp,1,1,True,0.18522442972774097,0.0,0.5985714285714285,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,64,8,255,rstdp,1,2,False,0.18178072111846952,0.0,0.6010989010989011,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,64,8,255,rstdp,1,2,True,0.1843414275202355,0.0,0.6010989010989011,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,64,8,255,rstdp,2,0,False,0.19061074319352464,0.0,0.5893406593406594,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,64,8,255,rstdp,2,0,True,0.19402501839587935,0.0,0.5952747252747252,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,64,8,255,rstdp,2,1,False,0.18519499632082415,0.0,0.5940659340659341,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,64,8,255,rstdp,2,1,True,0.1920529801324503,0.0,0.5961538461538461,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,64,8,255,rstdp,2,2,False,0.19228844738778514,0.0,0.6013186813186813,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,32,64,8,255,rstdp,2,2,True,0.18484179543782198,0.0,0.5956043956043956,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,16,8,255,rstdp,0,0,False,0.1846946284032377,0.0,0.5954945054945054,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,16,8,255,rstdp,0,0,True,0.18257542310522443,0.0,0.6009890109890109,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,16,8,255,rstdp,0,1,False,0.18699043414275202,0.0,0.6017582417582417,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,16,8,255,rstdp,0,1,True,0.19061074319352464,0.0,0.6018681318681318,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,16,8,255,rstdp,0,2,False,0.1927299484915379,0.0,0.6016483516483516,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,16,8,255,rstdp,0,2,True,0.19064017660044155,0.0,0.6016483516483516,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,16,8,255,rstdp,1,0,False,0.18401766004415013,0.0,0.5970329670329669,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,16,8,255,rstdp,1,0,True,0.18990434142752025,0.0,0.5938461538461539,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,16,8,255,rstdp,1,1,False,0.186990434142752,0.0,0.5967032967032967,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,16,8,255,rstdp,1,1,True,0.18493009565857246,0.0,0.6007692307692307,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,16,8,255,rstdp,1,2,False,0.18799116997792492,0.0,0.6016483516483516,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,16,8,255,rstdp,1,2,True,0.18740250183958793,0.0,0.6016483516483516,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,16,8,255,rstdp,2,0,False,0.18493009565857246,0.0,0.5926373626373627,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,16,8,255,rstdp,2,0,True,0.19278881530537162,0.0,0.6008791208791209,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,16,8,255,rstdp,2,1,False,0.18701986754966884,0.0,0.5932967032967033,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,16,8,255,rstdp,2,1,True,0.18678440029433407,0.0,0.60010989010989,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,16,8,255,rstdp,2,2,False,0.1926710816777042,0.0,0.6003296703296703,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,16,8,255,rstdp,2,2,True,0.1899926416482708,0.0,0.6007692307692307,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,32,8,255,rstdp,0,0,False,0.17642384105960265,0.0,0.5968131868131867,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,32,8,255,rstdp,0,0,True,0.17821927888153055,0.0,0.5949450549450549,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,32,8,255,rstdp,0,1,False,0.1828991905813098,0.0,0.5997802197802197,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,32,8,255,rstdp,0,1,True,0.1853421633554084,0.0,0.5958241758241758,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,32,8,255,rstdp,0,2,False,0.18437086092715232,0.0,0.6016483516483516,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,32,8,255,rstdp,0,2,True,0.18316409124356148,0.0,0.5892307692307692,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,32,8,255,rstdp,1,0,False,0.1771596762325239,0.0,0.5927472527472527,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,32,8,255,rstdp,1,0,True,0.17883738042678446,0.0,0.5929670329670329,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,32,8,255,rstdp,1,1,False,0.18522442972774097,0.0,0.5961538461538461,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,32,8,255,rstdp,1,1,True,0.18278145695364242,0.0,0.5949450549450549,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,32,8,255,rstdp,1,2,False,0.1845768947755703,0.0,0.5991208791208791,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,32,8,255,rstdp,1,2,True,0.18672553348050036,0.0,0.6010989010989011,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,32,8,255,rstdp,2,0,False,0.18080941869021339,0.0,0.59,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,32,8,255,rstdp,2,0,True,0.185813097866078,0.0,0.5923076923076923,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,32,8,255,rstdp,2,1,False,0.18510669610007358,0.0,0.5957142857142856,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,32,8,255,rstdp,2,1,True,0.18869757174392937,0.0,0.5932967032967033,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,32,8,255,rstdp,2,2,False,0.1837821927888153,0.0,0.6016483516483516,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,32,8,255,rstdp,2,2,True,0.18590139808682857,0.0,0.6021978021978022,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,64,8,255,rstdp,0,0,False,0.18540103016924214,0.0,0.5978021978021978,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,64,8,255,rstdp,0,0,True,0.18560706401766006,0.0,0.5989010989010989,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,64,8,255,rstdp,0,1,False,0.17871964679911703,0.0,0.6012087912087911,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,64,8,255,rstdp,0,1,True,0.1811920529801324,0.0,0.6016483516483516,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,64,8,255,rstdp,0,2,False,0.1877262693156733,0.0,0.6014285714285714,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,64,8,255,rstdp,0,2,True,0.17933774834437088,0.0,0.6016483516483516,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,64,8,255,rstdp,1,0,False,0.19143487858719646,0.0,0.5974725274725274,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,64,8,255,rstdp,1,0,True,0.1937601177336277,0.0,0.5956043956043956,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,64,8,255,rstdp,1,1,False,0.17951434878587197,0.0,0.6002197802197802,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,64,8,255,rstdp,1,1,True,0.18178072111846943,0.0,0.5987912087912087,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,64,8,255,rstdp,1,2,False,0.188962472406181,0.0,0.6016483516483516,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,64,8,255,rstdp,1,2,True,0.19302428256070642,0.0,0.6016483516483516,0.0
10,0,500,4,6,10,50,4,1.5,7,0.15,35,128,1024,0,3,64.0,2,3,3,64,64,8,255,rstdp,2,0,False,0.1938778513612951,0.0,0.5939560439560438,0.0
